Name,Club,Nat,Height,Weight,Age,CA,PA,Acc,Agi,Bal,Jum,Nat.1,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,role_cluster,cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,pc1,pc2
Manuel Ugarte,Paris SG,URU,182,77,22,152,175,-0.3302244875145353,-0.3302244875145353,0.8295883466828566,-0.6201776960638833,1.1195415552322046,-0.0402712789651873,1.1195415552322046,0.2496819295841606,1.4094947637815525,0.8295883466828566,1.4094947637815525,-0.0402712789651873,1.1195415552322046,-0.0402712789651873,1.6994479723309006,-0.3302244875145353,-0.3302244875145353,-1.4900373217119272,0.8295883466828566,1.4094947637815525,-0.3302244875145353,1.1195415552322046,-1.779990530261275,-0.9101309046132312,-0.6201776960638833,-1.4900373217119272,-0.0402712789651873,-0.9101309046132312,-1.2000841131625792,-0.9101309046132312,-0.9101309046132312,0.2496819295841606,-0.0402712789651873,-1.779990530261275,1.4094947637815525,-0.3302244875145353,2,0.004756805364525584,1.300850629182193e-07,0.9916383840666438,0.003604680483767475,2.9174193768054667e-16,-5.22368340150182,-0.14207564286614316
Manu Koné,Borussia M'gladbach,FRA,185,80,22,138,163,0.4523809523809526,0.4523809523809526,0.1666666666666668,-0.4047619047619046,0.1666666666666668,0.1666666666666668,0.7380952380952384,1.0238095238095242,1.3095238095238098,0.1666666666666668,1.0238095238095242,0.1666666666666668,-0.1190476190476188,0.1666666666666668,1.0238095238095242,1.0238095238095242,-1.5476190476190477,-0.1190476190476188,-0.1190476190476188,0.1666666666666668,0.4523809523809526,1.0238095238095242,-2.404761904761905,-1.261904761904762,1.0238095238095242,-1.261904761904762,0.4523809523809526,-2.404761904761905,-0.4047619047619046,-0.1190476190476188,-1.8333333333333337,-0.1190476190476188,0.7380952380952384,-1.5476190476190477,0.7380952380952384,1.0238095238095242,0,0.48020714387028923,0.0050891530686778645,0.08755052313121013,0.4271211180951562,3.206183466696462e-05,-1.2612275654516565,-1.009358150405671
Vitaly Janelt,Brentford,GER,184,79,25,138,148,-0.585159742394537,-0.585159742394537,0.5235639800372176,-0.585159742394537,1.6322877024689724,-0.585159742394537,1.077925841253095,0.5235639800372176,1.6322877024689724,0.5235639800372176,1.6322877024689724,0.5235639800372176,0.5235639800372176,-0.585159742394537,1.077925841253095,-2.8026071872580465,-0.585159742394537,-0.585159742394537,-0.0307978811786597,1.077925841253095,-0.0307978811786597,1.077925841253095,-1.1395216036104143,-0.0307978811786597,-0.0307978811786597,-0.585159742394537,0.5235639800372176,-1.6938834648262917,-0.0307978811786597,-0.0307978811786597,-0.0307978811786597,-0.585159742394537,0.5235639800372176,-2.248245326042169,0.5235639800372176,-0.0307978811786597,2,0.032554292760406486,8.779429435344766e-06,0.9513761015262445,0.01606082627883204,5.0817110332250744e-12,-3.8471806816605185,-0.3713088599776016
Ander Herrera,A. Bilbao,ESP,182,71,33,134,156,-0.0568367153510825,-0.0568367153510825,-0.0568367153510825,-1.2260491454304931,-0.3491398228709351,-0.0568367153510825,-0.0568367153510825,-0.3491398228709351,1.4046788222481807,1.112375714728328,-0.0568367153510825,0.2354663921687701,0.2354663921687701,0.2354663921687701,1.4046788222481807,-1.2260491454304931,0.8200726072084754,-0.0568367153510825,0.5277694996886227,1.112375714728328,0.5277694996886227,1.4046788222481807,-1.5183522529503457,0.5277694996886227,-0.9337460379106404,-0.6414429303907878,0.8200726072084754,-1.5183522529503457,-2.102958467990051,-0.9337460379106404,-2.6875646830297564,0.8200726072084754,0.8200726072084754,0.5277694996886227,0.5277694996886227,0.8200726072084754,0,0.9267190601131193,0.03387375460199451,0.006113524676683319,0.03329336240149042,2.9820671254953677e-07,-1.0249889270073256,1.9733767199288277
Roberto Gagliardini,Brianza,ITA,188,77,29,136,148,0.1186308601914745,-0.2098853680310707,1.1041795448591103,0.1186308601914745,0.7756633166365651,0.1186308601914745,0.7756633166365651,0.7756633166365651,0.4471470884140198,0.7756633166365651,1.1041795448591103,0.4471470884140198,1.1041795448591103,-0.2098853680310707,1.1041795448591103,-1.1954340526987066,-0.8669178244761613,0.7756633166365651,0.4471470884140198,1.761212001304201,-0.5384015962536159,1.1041795448591103,-2.838015193811433,-1.1954340526987066,-1.1954340526987066,-0.5384015962536159,-0.5384015962536159,-1.852466509143797,0.1186308601914745,-0.2098853680310707,-0.5384015962536159,-0.2098853680310707,0.4471470884140198,-1.852466509143797,0.7756633166365651,-0.2098853680310707,2,0.005067186709830368,2.0602906192954235e-07,0.9903178387118009,0.004614768549305606,1.5839065967790637e-15,-5.047783373972947,-0.35172410781542135
Luca De La Torre,Vigo,USA,177,68,25,134,145,0.195338880575058,0.8346297624570668,0.5149843215160624,-1.4028883241299637,1.1542752033980712,0.5149843215160624,0.8346297624570668,-0.4439520013069506,-0.763597442247955,1.1542752033980712,0.195338880575058,-0.1243065603659462,1.1542752033980712,0.5149843215160624,-0.1243065603659462,0.5149843215160624,-1.0832428831889591,1.4739206443390755,-1.0832428831889591,0.8346297624570668,0.5149843215160624,1.4739206443390755,-2.0421792060119723,0.195338880575058,0.5149843215160624,-1.0832428831889591,0.195338880575058,-0.1243065603659462,-1.4028883241299637,-0.763597442247955,-2.361824646952977,-1.4028883241299637,0.8346297624570668,-0.1243065603659462,-0.4439520013069506,1.1542752033980712,3,0.2551846971820434,0.21700378168536907,8.547497496259464e-06,0.42570949247708306,0.10209348115800838,1.3654414219074142,-0.1538366679807134
Jakub Jankto,Cagliari,CZE,184,74,27,124,145,-0.2545875386086582,0.509175077217315,0.509175077217315,-1.7821127702606046,-0.2545875386086582,0.509175077217315,0.509175077217315,-1.7821127702606046,0.509175077217315,-0.2545875386086582,0.509175077217315,1.272937693043288,-0.2545875386086582,-0.2545875386086582,2.0367003088692615,1.272937693043288,0.509175077217315,1.272937693043288,0.509175077217315,1.272937693043288,0.509175077217315,-0.2545875386086582,-0.2545875386086582,0.509175077217315,-0.2545875386086582,-0.2545875386086582,-0.2545875386086582,-1.7821127702606046,-1.7821127702606046,1.272937693043288,-0.2545875386086582,-1.7821127702606046,-0.2545875386086582,-1.7821127702606046,-0.2545875386086582,0.509175077217315,3,0.15933744296640354,0.018894268509114864,6.404761144771174e-05,0.7578748467338118,0.0638293941792217,0.999739175029579,-1.560482864937596
Mario Pašalić,Atalanta,CRO,188,82,28,141,152,0.3970612769556579,0.3970612769556579,0.7941225539113158,0.7941225539113158,0.3970612769556579,0.3970612769556579,0.0,0.0,0.3970612769556579,1.5882451078226316,0.0,0.0,-0.7941225539113158,0.0,0.3970612769556579,-0.3970612769556579,-0.3970612769556579,1.5882451078226316,-1.1911838308669738,0.7941225539113158,0.3970612769556579,0.3970612769556579,-1.5882451078226316,-0.7941225539113158,0.3970612769556579,0.7941225539113158,0.7941225539113158,-1.9853063847782897,0.0,0.7941225539113158,-3.1764902156452632,-1.5882451078226316,0.7941225539113158,-1.1911838308669738,0.0,0.7941225539113158,3,0.2962859134348496,0.08731505521507578,5.8010318568412706e-05,0.5656671336931521,0.05067388733835414,0.9730434521047988,-0.6587671338031549
Matty Cash,Aston Villa,POL,185,79,25,139,148,0.6661079435046812,0.6661079435046812,0.2136572648977276,-1.1436947709231329,1.1185586221116346,0.6661079435046812,1.1185586221116346,-0.2387934137092258,1.1185586221116346,1.1185586221116346,0.2136572648977276,-1.1436947709231329,-0.6912440923161793,-0.2387934137092258,1.1185586221116346,-0.6912440923161793,-1.5961454495300864,0.6661079435046812,-0.6912440923161793,1.571009300718588,-0.6912440923161793,1.571009300718588,-1.1436947709231329,-0.6912440923161793,0.2136572648977276,-0.2387934137092258,0.6661079435046812,-1.1436947709231329,-0.2387934137092258,-0.2387934137092258,2.023459979325542,-1.5961454495300864,0.2136572648977276,-2.04859612813704,-0.2387934137092258,-0.2387934137092258,3,0.026835696252095864,2.569498239015836e-05,0.16279795361323698,0.8103279180004064,1.2737151870791405e-05,-1.698741013067579,-3.860121687615013
Oihan Sancet,A. Bilbao,ESP,188,73,23,148,162,0.392798324162468,0.392798324162468,-1.580328141397836,0.392798324162468,0.7216527350891854,0.392798324162468,0.392798324162468,0.392798324162468,1.37936155694262,0.392798324162468,-0.9226193195444016,0.0639439132357506,0.392798324162468,0.7216527350891854,1.37936155694262,1.0505071460159028,-0.2649104976909667,0.392798324162468,0.7216527350891854,0.7216527350891854,0.7216527350891854,0.7216527350891854,-1.9091825523245536,-1.580328141397836,0.0639439132357506,-0.2649104976909667,1.0505071460159028,-1.580328141397836,-0.593764908617684,-1.2514737304711188,-1.9091825523245536,-0.9226193195444016,1.0505071460159028,-0.2649104976909667,-1.9091825523245536,1.0505071460159028,0,0.5260049169898696,0.22175935596902663,0.00012459899640477582,0.24694312614621086,0.005168001898488503,0.5922623607716206,0.4741640693384122
Óscar,Getafe,ESP,175,68,25,132,152,0.2231226175218568,0.2231226175218568,0.2231226175218568,-1.237316333530298,-0.5070968580042206,-0.1419871202411818,0.2231226175218568,-0.8722065957672591,-0.8722065957672591,0.5882323552848955,-0.1419871202411818,0.2231226175218568,-0.1419871202411818,-0.1419871202411818,1.3184518308109727,1.6835615685740115,1.3184518308109727,0.2231226175218568,-1.6024260712933365,0.5882323552848955,0.5882323552848955,0.2231226175218568,0.5882323552848955,-0.8722065957672591,-0.5070968580042206,-0.1419871202411818,0.5882323552848955,1.6835615685740115,-0.8722065957672591,0.9533420930479342,-0.5070968580042206,-2.6977552845824526,0.5882323552848955,0.2231226175218568,-2.3326455468194136,1.3184518308109727,4,0.000757500666399943,0.029058880148571994,1.591889103031356e-12,0.03136355157879606,0.93882006760464,3.915158949181215,-0.1281955861341274
Alex Iwobi,Fulham,NGA,180,82,27,139,155,0.6009548084868884,0.2342705185626854,0.9676390984110916,-0.1324137713615176,0.2342705185626854,0.6009548084868884,1.3343233883352943,-0.1324137713615176,-1.2324666411341267,0.2342705185626854,-0.8657823512099236,0.2342705185626854,0.2342705185626854,0.9676390984110916,0.9676390984110916,0.9676390984110916,-1.5991509310583298,0.6009548084868884,0.6009548084868884,0.9676390984110916,0.2342705185626854,0.9676390984110916,-1.2324666411341267,0.6009548084868884,1.3343233883352943,-0.4990980612857206,0.2342705185626854,-1.2324666411341267,-1.5991509310583298,0.2342705185626854,-3.065888090755142,-1.5991509310583298,0.2342705185626854,-0.4990980612857206,-0.4990980612857206,0.6009548084868884,3,0.22920361190046198,0.12776135277857711,1.205262100323036e-05,0.5246088181972018,0.11841416450275558,1.3326187771095852,-0.5264163171032803
Billy Gilmour,Brighton,SCO,170,65,22,143,161,0.5123648667014863,0.1643434478099105,0.1643434478099105,-2.27180648443112,0.5123648667014863,0.1643434478099105,0.5123648667014863,-1.923785065539544,-0.5316993899732411,0.8603862855930621,0.1643434478099105,1.2084077044846375,0.5123648667014863,0.1643434478099105,0.8603862855930621,-1.5757636466479683,-0.1836779710816652,0.5123648667014863,0.8603862855930621,0.8603862855930621,1.2084077044846375,0.5123648667014863,0.1643434478099105,-1.2277422277563923,-0.1836779710816652,-1.2277422277563923,0.8603862855930621,0.1643434478099105,-2.27180648443112,-0.5316993899732411,-0.5316993899732411,-1.5757636466479683,1.2084077044846375,0.8603862855930621,-0.1836779710816652,1.2084077044846375,1,0.0689158643779064,0.9145057794176853,5.704272214117474e-08,0.015036062208023872,0.0015422369536619918,1.6784659838726697,2.622202107594275
Pascal Groß,Brighton,GER,181,78,32,149,150,-2.079098259498471,-0.6114994880877854,-0.6114994880877854,-1.3452988737931282,1.2229989761755715,-1.7121985666457995,1.2229989761755715,-0.9783991809404567,-0.244599795235114,0.1222998976175573,-0.244599795235114,0.4891995904702287,0.8560992833229001,0.8560992833229001,0.4891995904702287,-0.244599795235114,0.1222998976175573,1.2229989761755715,0.1222998976175573,0.4891995904702287,0.8560992833229001,1.2229989761755715,1.2229989761755715,1.2229989761755715,-0.244599795235114,0.1222998976175573,0.4891995904702287,0.1222998976175573,-0.9783991809404567,0.1222998976175573,-2.8128976452038135,-0.9783991809404567,0.8560992833229001,0.1222998976175573,-0.9783991809404567,0.4891995904702287,1,0.06525404130336215,0.8769494675596446,4.386974881995046e-08,0.03855521089708666,0.019241236370157788,1.9575139911405843,1.8100084529714018
Roméo Lavia,Chelsea,BEL,181,75,19,134,179,0.6046579359831964,0.6046579359831964,-0.0355681138813643,-0.9959071886782056,0.6046579359831964,0.6046579359831964,0.6046579359831964,0.284544911050916,0.9247709609154768,0.6046579359831964,-0.0355681138813643,0.284544911050916,-0.0355681138813643,0.284544911050916,1.2448839858477572,0.6046579359831964,-0.0355681138813643,0.284544911050916,0.6046579359831964,1.2448839858477572,0.6046579359831964,1.2448839858477572,-2.2763592884073267,-1.6361332385427665,0.284544911050916,-1.3160202136104855,0.6046579359831964,-0.3556811388136447,-1.6361332385427665,-0.3556811388136447,-2.2763592884073267,-0.675794163745925,0.6046579359831964,-2.2763592884073267,0.6046579359831964,0.6046579359831964,0,0.6905843149578024,0.013828752660666842,0.03805256541622681,0.2575102827847336,2.4084180570838553e-05,-1.073976472287629,-0.20800450176163504
Philip Billing,Bournemouth,DEN,196,88,27,136,137,-0.1913146810611839,0.6696013837141432,0.2391433513264796,1.100059416101807,1.5305174484894704,0.2391433513264796,1.100059416101807,0.6696013837141432,0.2391433513264796,-0.1913146810611839,0.2391433513264796,-0.1913146810611839,-0.6217727134488474,0.6696013837141432,0.2391433513264796,-1.052230745836511,-1.913146810611838,0.6696013837141432,-0.6217727134488474,-0.1913146810611839,-0.1913146810611839,1.5305174484894704,-2.7740628753871652,-1.052230745836511,-0.1913146810611839,0.2391433513264796,0.2391433513264796,-0.6217727134488474,-1.913146810611838,0.2391433513264796,1.960975480877134,-1.052230745836511,0.6696013837141432,-0.1913146810611839,-0.6217727134488474,1.100059416101807,3,0.16878703655535732,0.002281475071772523,0.006991160088298342,0.8202528338781863,0.0016874944063855553,-0.318548904695489,-2.2487509221890654
Yunus Musah,AC Milan,USA,178,71,20,139,155,0.549576130001856,0.549576130001856,1.0321307807351927,-1.863197123664828,1.0321307807351927,0.549576130001856,1.0321307807351927,0.0670214792685191,1.0321307807351927,0.549576130001856,0.549576130001856,0.0670214792685191,0.549576130001856,0.0670214792685191,1.5146854314685296,-0.8980878221981544,-0.8980878221981544,0.0670214792685191,1.0321307807351927,1.5146854314685296,0.0670214792685191,1.0321307807351927,-0.8980878221981544,-0.4155331714648176,0.0670214792685191,-0.8980878221981544,0.549576130001856,-1.3806424729314912,-1.863197123664828,-0.8980878221981544,-2.8283064251315015,0.0670214792685191,0.0670214792685191,-0.8980878221981544,0.0670214792685191,0.0670214792685191,2,0.3700905740218141,0.0013716767984569512,0.4075856043584175,0.22095163107339424,5.13747917584168e-07,-2.084790288830057,-0.7604475965892223
Mattias Svanberg,VfL Wolfsburg,SWE,185,77,24,136,146,0.2175078975723673,-0.2430970619926466,0.6781128571373813,-0.7037020215576607,1.1387178167023957,1.1387178167023957,1.1387178167023957,-0.2430970619926466,0.6781128571373813,-0.2430970619926466,0.2175078975723673,0.2175078975723673,-0.2430970619926466,0.2175078975723673,0.6781128571373813,0.6781128571373813,-2.546121859817717,0.6781128571373813,-0.2430970619926466,-0.2430970619926466,0.6781128571373813,0.6781128571373813,0.6781128571373813,-0.7037020215576607,-0.2430970619926466,-0.7037020215576607,0.6781128571373813,0.6781128571373813,-0.7037020215576607,0.6781128571373813,-3.927936738512759,-0.7037020215576607,0.2175078975723673,-0.7037020215576607,-0.2430970619926466,0.6781128571373813,3,0.07683553770787639,0.009476409070224717,9.628724222432162e-06,0.7656194504761915,0.14805897402148527,1.4524844380263153,-1.9496818661934476
Jonathan Viera,Almería,ESP,171,65,33,134,155,-0.2262069641794319,0.2673355031211471,0.2673355031211471,-1.4600631324308797,0.0205642694708576,-0.4729781978297214,0.0205642694708576,-0.9665206651303004,-0.9665206651303004,0.5141067367714366,-0.7197494314800109,0.5141067367714366,0.0205642694708576,0.5141067367714366,0.2673355031211471,1.0076492040720155,1.2544204377223052,0.2673355031211471,-1.706834366081169,-0.2262069641794319,1.2544204377223052,-0.7197494314800109,0.5141067367714366,0.7608779704217261,1.0076492040720155,0.2673355031211471,1.2544204377223052,0.7608779704217261,-1.706834366081169,0.0205642694708576,-1.706834366081169,-1.9536055997314583,1.0076492040720155,1.2544204377223052,-1.706834366081169,1.5011916713725946,4,2.9461935951925298e-06,0.1067810792056341,7.890441145387531e-20,0.001948278651567604,0.8912676959492032,5.973525897017159,1.931009814411449
Myrto Uzuni,Granada,ALB,178,72,28,131,137,0.8754727097923181,0.8754727097923181,0.1976873860821364,-0.480097937628045,-0.1412052757729542,0.8754727097923181,0.5365800479372272,-0.1412052757729542,1.5532580335024997,-0.480097937628045,0.5365800479372272,0.1976873860821364,-0.1412052757729542,-0.480097937628045,1.2143653716474088,0.5365800479372272,-0.480097937628045,0.5365800479372272,-1.835668585048408,-0.1412052757729542,-0.1412052757729542,1.2143653716474088,0.1976873860821364,-0.1412052757729542,0.5365800479372272,0.8754727097923181,0.1976873860821364,0.1976873860821364,0.5365800479372272,-0.480097937628045,-2.852346570613681,-2.51345390875859,-0.1412052757729542,0.8754727097923181,-2.1745612469034987,0.1976873860821364,3,0.005636340415482343,2.7206482000427452e-05,7.148651739372481e-07,0.9621022290940483,0.032233509143294536,2.036168401172297,-4.318214045634937
Florian Neuhaus,Borussia M'gladbach,GER,185,77,26,136,143,-0.0527046276694728,-0.0527046276694728,0.421637021355784,-1.0013879257199865,0.895978670381041,-0.0527046276694728,1.8446619684315544,-0.5270462766947297,0.421637021355784,-0.0527046276694728,-0.0527046276694728,0.895978670381041,-0.0527046276694728,0.421637021355784,-0.0527046276694728,0.421637021355784,-0.0527046276694728,-0.0527046276694728,-0.5270462766947297,0.421637021355784,1.3703203194062978,-0.0527046276694728,-0.0527046276694728,-1.0013879257199865,0.421637021355784,-1.0013879257199865,1.3703203194062978,-0.0527046276694728,-1.9500712237705,0.895978670381041,-2.8987545218210142,-1.0013879257199865,1.3703203194062978,-1.9500712237705,-0.0527046276694728,1.3703203194062978,1,0.043247496947476226,0.8516858334410392,1.2110991018999653e-08,0.04555938544293125,0.05950727205756251,2.2608626020013274,1.5718806924726993
Nicolò Fagioli,Juventus,ITA,178,66,22,142,159,0.4569185163310243,1.3004603926344531,0.0351475781793097,-1.6519361744275485,0.8786894544827388,0.0351475781793097,0.0351475781793097,-0.8083942981241192,0.8786894544827388,0.4569185163310243,0.4569185163310243,0.0351475781793097,0.0351475781793097,0.0351475781793097,0.8786894544827388,0.8786894544827388,-1.2301652362758335,0.8786894544827388,-0.3866233599724047,0.4569185163310243,0.4569185163310243,0.4569185163310243,-0.3866233599724047,0.0351475781793097,0.4569185163310243,-0.3866233599724047,0.8786894544827388,-0.3866233599724047,-2.495478050730977,0.4569185163310243,-3.339019927034406,-1.2301652362758335,0.8786894544827388,0.0351475781793097,-0.3866233599724047,1.3004603926344531,4,0.0061751451549901006,0.02514690547904146,7.485972451006012e-10,0.12833617511924097,0.8403417734981304,3.0745607166185582,-0.8315408227362595
Giovanni Reyna,Nottm Forest,USA,185,79,20,136,160,0.7874593738157457,1.160466445623204,0.0414452302008285,-0.7045689134140886,0.0414452302008285,0.7874593738157457,0.0414452302008285,-0.7045689134140886,-0.33156184160663,0.7874593738157457,-0.7045689134140886,1.160466445623204,-0.33156184160663,0.0414452302008285,-0.33156184160663,0.7874593738157457,-2.1965972006439225,0.4144523020082871,-1.4505830570290057,0.0414452302008285,0.7874593738157457,-0.33156184160663,0.4144523020082871,0.0414452302008285,1.160466445623204,0.0414452302008285,1.5334735174306628,0.7874593738157457,-1.823590128836464,0.4144523020082871,-2.1965972006439225,-1.4505830570290057,0.7874593738157457,0.4144523020082871,-1.4505830570290057,1.5334735174306628,4,8.926472922779177e-06,0.007603243698709713,6.7067833151699885e-18,0.006848863445768206,0.9855389663825995,5.631911839212774,0.19184683916616926
Leander Dendoncker,Parthenope,BEL,188,76,28,134,145,-0.2154866450518182,0.2693583063147725,0.7542032576813632,1.239048209047954,-0.2154866450518182,0.2693583063147725,0.7542032576813632,-0.2154866450518182,0.7542032576813632,1.239048209047954,0.7542032576813632,0.2693583063147725,1.239048209047954,0.7542032576813632,-0.2154866450518182,-1.1851765477849996,-0.2154866450518182,0.2693583063147725,0.7542032576813632,1.239048209047954,-0.7003315964184089,1.239048209047954,-1.6700214991515905,-1.6700214991515905,-0.7003315964184089,-2.154866450518181,-0.2154866450518182,-1.1851765477849996,1.239048209047954,-0.7003315964184089,-1.1851765477849996,0.2693583063147725,0.7542032576813632,-2.154866450518181,0.7542032576813632,-0.2154866450518182,2,0.03354702756576255,5.226085889398427e-07,0.9646500636755637,0.0018023861500850928,2.864320117323437e-17,-4.8891921870407025,1.582385204864034
Martin Valjent,Mallorca,SVK,186,70,27,131,141,0.2585273015749023,0.2585273015749023,0.5587525550167244,0.5587525550167244,0.8589778084585465,0.5587525550167244,0.8589778084585465,1.1592030619003686,0.5587525550167244,0.5587525550167244,0.2585273015749023,0.8589778084585465,0.8589778084585465,0.5587525550167244,-0.341923205308742,-0.0416979518669198,-0.341923205308742,-0.6421484587505641,0.8589778084585465,0.8589778084585465,-0.0416979518669198,0.8589778084585465,-2.1432747259596745,-0.9423737121923862,-1.2425989656342082,-1.2425989656342082,0.2585273015749023,-2.1432747259596745,1.1592030619003686,-2.1432747259596745,-1.2425989656342082,0.8589778084585465,0.2585273015749023,-1.8430494725178528,0.8589778084585465,-0.341923205308742,2,0.029869332144745055,6.290742220689945e-07,0.9679749714179813,0.0021550673630517884,8.882149251598483e-17,-4.828395610634706,1.3463490755316108
Amine Harit,OM,MAR,180,67,26,135,145,0.9487917375888518,1.2334292588655074,0.0948791737588853,-1.0436709113477367,0.3795166950355408,0.6641542163121964,0.0948791737588853,-1.328308432624392,0.0948791737588853,0.0948791737588853,-0.7590333900710812,0.3795166950355408,-0.1897583475177701,0.0948791737588853,0.0948791737588853,1.5180667801421628,-2.182220996454358,0.3795166950355408,-1.0436709113477367,0.0948791737588853,1.2334292588655074,0.0948791737588853,0.6641542163121964,-0.1897583475177701,1.2334292588655074,-0.1897583475177701,0.9487917375888518,0.6641542163121964,-1.8975834751777032,-0.1897583475177701,-2.4668585177310143,-1.0436709113477367,0.9487917375888518,0.0948791737588853,-1.0436709113477367,1.5180667801421628,4,3.261242524564194e-05,0.0029200680051207606,3.8921426214665075e-16,0.018157305017822995,0.9788900145518099,5.211184171746345,-0.6612544376605778
Raúl García,A. Bilbao,ESP,184,84,36,131,175,-1.3552083739650922,-1.3552083739650922,-0.359545078807065,-0.359545078807065,-0.359545078807065,-1.3552083739650922,-1.3552083739650922,0.1382865687719486,1.133949863929976,-0.359545078807065,1.133949863929976,1.133949863929976,0.1382865687719486,0.1382865687719486,0.6361182163509622,0.1382865687719486,0.1382865687719486,1.133949863929976,0.1382865687719486,1.6317815115089895,0.1382865687719486,-0.359545078807065,-1.3552083739650922,-1.3552083739650922,-0.8573767263860786,0.6361182163509622,0.6361182163509622,-1.3552083739650922,1.6317815115089895,2.129613159088003,-1.3552083739650922,-0.8573767263860786,0.6361182163509622,1.133949863929976,-0.359545078807065,0.1382865687719486,0,0.8096658618656823,0.12762552805969055,0.000864139963816037,0.06182473695822911,1.9733152581615883e-05,-0.2724670742216912,1.6767981127017098
Jonas Hofmann,Bayer 04,GER,176,72,30,150,152,0.3117862461444567,-0.0752587490693517,-0.4623037442831602,-2.3975287203522027,0.6988312413582654,0.3117862461444567,1.0858762365720738,-0.8493487394969688,-0.4623037442831602,1.0858762365720738,-0.0752587490693517,0.3117862461444567,-0.4623037442831602,-0.0752587490693517,1.4729212317858824,-0.0752587490693517,0.3117862461444567,1.0858762365720738,-1.6234387299245858,1.0858762365720738,1.0858762365720738,1.4729212317858824,1.4729212317858824,0.3117862461444567,-0.4623037442831602,-0.0752587490693517,0.3117862461444567,0.3117862461444567,-2.3975287203522027,-0.8493487394969688,-0.4623037442831602,-1.6234387299245858,0.6988312413582654,-0.0752587490693517,-1.2363937347107774,0.3117862461444567,4,0.042330336813674534,0.05111630699967593,1.2635700582902036e-07,0.35387731720032,0.5526759126293238,2.2529432879097517,-0.9331251329474167
Gaetano Castrovilli,Fiorentina,ITA,187,72,26,136,145,0.5896856077413548,0.0842408011059075,-0.4212040055295397,0.0842408011059075,-0.9266488121649868,0.0842408011059075,-0.4212040055295397,-0.4212040055295397,0.5896856077413548,0.5896856077413548,0.0842408011059075,-0.9266488121649868,-0.4212040055295397,-0.4212040055295397,1.6005752210122492,1.6005752210122492,-0.4212040055295397,0.0842408011059075,-0.9266488121649868,0.5896856077413548,0.5896856077413548,1.6005752210122492,0.0842408011059075,-0.4212040055295397,1.095130414376802,-0.4212040055295397,1.095130414376802,-0.4212040055295397,0.0842408011059075,0.0842408011059075,-3.453872845342223,-1.9375384254358816,1.095130414376802,-0.9266488121649868,0.0842408011059075,1.095130414376802,4,0.03058759288311082,0.02044014074357339,1.1983703210632492e-07,0.4075841567580159,0.541387989778268,2.2957578986667646,-1.406866042435559
Jonas Wind,VfL Wolfsburg,DEN,190,82,24,140,150,-0.3510649649664764,-0.0638299936302682,1.0851098917145643,1.0851098917145643,0.2234049777059399,-0.3510649649664764,0.2234049777059399,1.0851098917145643,-0.3510649649664764,1.0851098917145643,0.2234049777059399,0.7978749203783562,0.2234049777059399,0.2234049777059399,0.7978749203783562,0.510639949042148,-1.212769878975101,0.2234049777059399,-1.500004850311309,0.2234049777059399,0.510639949042148,-0.0638299936302682,-2.9361797069923496,-1.500004850311309,-0.3510649649664764,0.7978749203783562,0.7978749203783562,-0.0638299936302682,0.7978749203783562,-0.3510649649664764,-1.7872398216475172,-1.500004850311309,0.510639949042148,1.3723448630507724,-1.500004850311309,1.0851098917145643,0,0.4200001317936849,0.41202600204988993,2.4436769106204496e-05,0.16159957808988618,0.006349851297432385,0.8901180757196471,0.9581944706862027
Joe Willock,Newcastle,ENG,179,71,23,145,155,1.3788609132830194,1.3788609132830194,0.2244657300693289,-1.2185282489477842,0.5130645258727515,0.8016633216761742,0.8016633216761742,-0.0641330657340936,-0.6413306573409389,0.5130645258727515,0.2244657300693289,0.5130645258727515,0.5130645258727515,0.2244657300693289,0.2244657300693289,0.8016633216761742,-2.3729234321614747,1.0902621174795968,-0.9299294531443616,1.0902621174795968,0.8016633216761742,1.0902621174795968,-1.5071270447512066,-0.3527318615375163,0.8016633216761742,-0.0641330657340936,0.5130645258727515,-0.6413306573409389,-1.5071270447512066,-0.3527318615375163,-2.3729234321614747,-1.2185282489477842,0.8016633216761742,-0.9299294531443616,-0.6413306573409389,0.5130645258727515,3,0.0767218884920237,0.043234030365922785,1.0861411715774243e-06,0.5234329519594363,0.3566100430414458,1.874695663979933,-1.1484826973897206
Sergi Darder,Mallorca,ESP,180,72,29,145,154,0.211003961701285,0.211003961701285,0.211003961701285,-0.9883869784954912,-0.188793018364307,-0.188793018364307,0.211003961701285,-0.188793018364307,0.211003961701285,0.6108009417668772,0.211003961701285,0.211003961701285,0.6108009417668772,0.211003961701285,1.0105979218324692,-0.188793018364307,-1.7879809386266754,1.0105979218324692,0.6108009417668772,0.211003961701285,1.810191881963653,0.211003961701285,0.6108009417668772,-0.9883869784954912,-0.5885899984298991,-2.1877779186922677,1.0105979218324692,-0.188793018364307,-1.3881839585610831,-0.188793018364307,-2.987371878823452,0.211003961701285,1.4103949018980613,-0.9883869784954912,0.6108009417668772,1.4103949018980613,1,0.1681671768152892,0.8063006130058042,7.273183343511357e-07,0.024787403051839543,0.000744079808732284,1.242731732603271,2.465383074663851
